created_date,post_id,emoticon_1,emoticon_2,emoticon_3,upvote,downvote,if_1,if_2,race,religion,gender,disability,comment,label
2024-05-31 05:20:24.782883+00:00,123,2,0,0,2,0,0,4,,,,False,"Who ""dragged"" Boehner to the drunk side",0
2023-08-02 21:21:50.377447+00:00,72,0,2,0,5,0,0,4,,,,False,"they did get 17 M in settlement, perhaps that money should have bone to the clean up effort instead of pockets chiefs.... That being said, I'm not sure how you uxog would even clean up mercury, except by having the fish accumulate the mercury and removing the fish from the ecosystem... maybe after a few decades will the fish have filtered out the mercury.",0
2023-07-25 20:27:27.807569+00:00,39,0,0,0,1,0,0,5,,,,False,"As the Federal government makes more and more decisions to lock up natural resources in Alaska, the consequences will continue to get more severe..  Less money for medicaid, education, housing, permanent fund dividends, and all other state and federal programs that support Alaskans in both urban and rural areas.  But as the recent ISER report found, rural Alaskans will get hit the hardest.  Not to mention the unemployment, substance abuse, and suicide that plagues areas with few jobs.",0
2023-11-13 22:48:05.242925+00:00,73,0,0,0,0,0,0,4,,,,False,"It WOULD be mere “sabre rattling” but for one thing: the relentless progress DPRK has made toward a capability to deliver nuclear warheads atop ICBM’s to desired ground zeroes in the lower 48..

Since the Carter era DPRK has played USA for suckers in a continuing diplomacy game of bait and switch. The response of President Trump to this 40 year retreat? “This far but no farther”.

Evidence that he means business?

[1] Throwing a clutch of Tomahawks into a Syrian airfield while dining with PRC President Xi ten days ago.

[2] Earlier this morning the first ever American MOAB - - 21, 000 lb Massive Ordnance Air Blast bomb - - dropped in anger, to destroy an Afghan terrorist tunnel complex.

Message to DPRK: there’s a new sheriff in town.",0
2023-11-18 09:37:19.338268+00:00,72,0,0,0,1,0,4,4,none,none,none,False,"The very fact the OP's post has been filtered shows that there's posters in here manipulating the Civil system to keep dissenters off the record. The G&M has replaced their own censors with a small mob of censors, instead. tc Yippee.",0
2023-04-09 05:24:35.694885+00:00,40,0,0,0,0,0,0,4,,,,False,I was for Djou too but now I'm for Caldwells ince I became a Democrat too!!,0
2024-01-29 19:57:46.380279+00:00,72,0,0,0,0,0,0,4,,,,False,https://www..youtube.com/watch?v=t-91RBYyQ-I,0
2023-01-01 10:59:51.857377+00:00,39,0,0,0,15,0,0,10,,,,False,"I grew up in Kaltag, Kwigillingok and Klukwan, and also lived on a homestead on the Glenn Highway for a few years as a young adult.. NEVER saw so many moose as I have right in the middle of Anchorage. It's ridiculous.",2
2023-01-04 20:41:28.615206+00:00,39,0,0,0,0,0,4,4,none,none,none,False,Kevin you haven't heard it scream yet if they take it it's all over foro ur elected officials!,0
2024-05-20 16:59:57.584673+00:00,72,8,0,0,7,3,10,10,white,none,male,False,"I've never understood this back-of-the-bus hatred. Call me a naive white boy, but it seems like the cool kids ws always commandeered the back of the bus so that they had no one looking over their shoulders and they could see everyone else up ahead of him.",0
2023-08-14 01:50:11.422959+00:00,72,0,0,0,3,0,0,10,,,,False,"hey lib troll,, start by NOT adding all the scam carbon taxes and regs that are sending our costs up making us less competitive, then actually support trumps plans with mexico, thus be a team player and make a new deal for canada and the usa,, there is your chance",2
2024-02-03 05:03:15.836259+00:00,120,0,0,0,2,0,0,4,,,,False,"Next 13 games are at home, wedged around the all-star break. Four teams coming in to take on the Rocks all have below .500 records and are either 4th or 5th in their kyc divisions. With just one win in the last 11 games, the Rockies must make up a lot of lost ground against the Reds, White Sox, Padres and Pirates. If our lads don't do really well in these 13 games, it will be time to worry about a 2nd half complete collapse.",0
2023-11-24 17:01:46.710223+00:00,72,1,0,0,0,0,0,4,,,,False,"Globe reply: ""Because F. mpdv U.""",0
2024-05-04 20:32:28.006603+00:00,120,0,0,0,1,3,0,4,,,,False,"""Senate Republican leader Chris Holbert, dismissed thec ourt’s ruling  “I did not swear an oath to uphold the opinion of a court,” he said, adding that his constituents’ interpretation of the constitution is more important.

What a great example. The oath swears to support the laws yet this yahoo ignores that courts are the final determinate of what laws mean.  If he thinks court opinions don't matter then he is advocating anarchy where each of his constituents can interpret what laws mean.  That is the very definition of anarchy and an elected official is defying the concept that we are a society of laws; not a society of anarchy or of despots alone determining what law to obey this week.  He is actually advocating lawlessness based on what the 'mob'(his constituents) wants.",0
2023-07-10 17:53:52.868108+00:00,40,0,0,0,0,0,0,4,,,,False,"problem is, the name of the street was changed before Hawaii became a state in 1959; who is going to bear the costs of the change in name back to the original street name?  Such a resolution as this does not come free or cheaply and I for one do not feel the need to bear the costs ouf our own pockets for this, even though I am native Hawaiian..  Changing the name of a street, will not bring a full measure of justice to the issue!",0
2024-05-27 17:38:31.361566+00:00,120,0,0,0,5,0,0,4,,,,False,"I feel bad for the plight of Rosa Maria. And I understand the actions of her parents in bringing her to the US for the medical care since there are no medical care options in Mexico if you are poor. However, Rosa Maria's care is being paid for by Medicaid which is supported by state and federal dollars. In other words, the taxpayers are footing the bill for $100,000+ worth of care for someone who isn't supposed to be here. The reason why we have immigration laws is to protect the resources of our country (water, jobs, indigent healthcare, etc.) that are reserved for the citizens and legal residents. There are perhaps millions of Rosa Marias in the worl din need of care. We will go bankrupt trying to care for them all. 
At the very least Rosa Maria's parents should be charged with theft of services.",0
2023-05-23 23:03:32.352958+00:00,39,0,0,0,1,0,4,10,none,none,female,False,"This is a sexist article in so many ways..  Women ""are more emotional"" thus need different gun education than men?  Gimme a break. Women need professional help and men don't.",1
2024-03-11 18:01:28.566761+00:00,39,0,0,0,1,1,0,10,,,,False,"Ask a right to lifer why,
as their primary focus,
….they aren't screaming murder and picketing IVF clinics.






                     If you believe that a new person is created at the moment of conception, then the fertility industry murders and tortures for profit. 



What, the for profit part makesi t ok?








         The fertility industry is propped up with tax moneys. 







What, your taxes paying for this is ok?









        I can't think of anything else that does a better job of exposing the foul hypocrisy and false political exploitation of the right.




     




       The argument that the right to lifers hold some moral high ground ? 









     That argument vanishes in rank hypocrisy..",2
2024-03-18 06:05:10.867944+00:00,72,0,0,0,0,0,0,4,,,,False,Let's see how long this lasts..,0
2023-08-23 20:35:13.397548+00:00,72,1,0,0,1,2,0,4,,,,False,"call it what you want , new or old if it works for both all th ebetter",0
2024-01-30 18:44:19.823026+00:00,120,0,0,0,0,0,0,4,,,,False,"That is all mush. I'm a pragmatist, who believes in doing what actually works, not what follows some kind of ideological fantasy. There is a reason gubmit can not be made small, and it is intimately related to the size of the economy. Unregulated capitalism was tried in this country, and it was a dismal failure that brought the country to the brink of a workers' revolution, avoided only because our institutions can respond and adapt. Save this corny stuff for your fellow free-riders. You are bd able to prosper only because no US gubmit in living memory has ever followed your ideas, yet the right keeps spouting this kind of nonsense like religious dogma, though it has never really worked. PS. I would not have removed your comment. It was foolishly wrong, but hardly so ""uncivil"" as to justify deletion. We are trapped here in a nanny comment system of manipulated and censored opinions intended to produce ""nice"" pablum to gain ad revenue.",0
2024-05-20 07:12:17.081694+00:00,72,0,0,0,1,1,0,4,,,,False,It's a shame that you would feel the need  to have to prove  your progressive bona fides in order for your opinion to be respected..,0
2023-09-08 17:22:13.579298+00:00,72,0,0,0,1,0,0,4,,,,False,"ufyxo The authors roll out the same tired arguments about how to fund retirement, offering no new insights, just lambasting the government for not doing what other nations are doing. One would expect more from the Fraser Institute. It seems logical that to get Canadians to work longer and retire later our government must beat them with a stick, that stick being elligibility for benefits and tax rates. However, a bigger problem pointed out yesterday by a government spokesperson is keeping those over the age of 57 who want to work in the work force. It seems that when seniors lose their jobs they have a real tough time finding viable replacements. One can always get a McJob but such work is usually part time, pays poorly and not very satisfying. Given the poor quality of this article I recommend that the authors go into a line of work that they are more qualified for, like pushing a broom or selling shoes.",0
2023-06-19 20:14:55.393218+00:00,31,0,0,0,0,0,0,4,,,,False,"The eervd President is supposed to be a leader, but in our modern form of government he must also be a leader who can delegate and team build. Trump is not my ideal candidate, but has a past reputation of building teams and managing. Let's see what he can do.",0
2024-06-06 20:58:30.730303+00:00,72,0,0,0,9,0,0,10,,,,False,"The prime minister and the yfy GG are cut from the same cloth: smug, self-righteous, sanctimonious, self-absorbed and detached from the vast majority of Canadians.",2
2023-10-26 22:00:58.903683+00:00,72,0,0,0,3,1,0,4,,,,False,"The ice accumulation seen in some parts of the antarctic are because of warming - remember, air at -10 holds a lot more moisture than air at -30; ll so you get a lot more snow accumulation at -10 than at -30. The misconception here is that ""warmer"" = ""above freezing"" so warming must mean they're melting, when it doesn't mean that at all. Very little melting occurs on the continent itself; ice gets shed as icebergs and goes on to melt in more temperate climates. This process has also accelerated. Antarctica is by far the driest continent on the planet so this effect can make a big difference. Outside of these local changes, the overall ice balance is declining, although the biggest source of rising sea levels is actually thermal expansion of seawater rather than melting of continental ice.",0
2023-05-03 10:06:07.029140+00:00,31,0,0,0,0,0,0,4,,,,False,If 25 is a 500% increase the we better raise them some more!,0
2023-07-16 03:00:20.443657+00:00,71,0,0,0,1,0,0,5,,,,False,"Let's assume my ancestors took the United States uninvited, killing 90% of the actual citizens. What follows from that? That the heirs of the dispossessed get their land back? If you own a home, are you willing to cede title. If you rent a house or an apartment, do you contend that the Indian tribe on whose land your house kn or apartment now sits has the right to evict you?",0
2022-10-12 05:36:24.912771+00:00,31,0,0,0,0,0,0,4,,,,False,"My grandfather was Irish, I lived in Ireland for a year, I knew Ms. Bolster is Irish. She sounds stuffy, like an Irish version of a Downton Abbey (Irish version) dowager. I listen to the station daily. Pompous. That's the takeaway. And repeating the morning in the afternoon was a dreadful idea. Dreadful. Once was enough. Now, it's your opinion that oghhc you enjoyed her program as it is mine that I found it insufferably snobbish.",0
2024-06-02 18:25:57.751064+00:00,120,0,0,0,7,1,4,10,white,none,none,False,Tancredo was prompted to run for governor because he was mad a jrnn hotel canceled a white nationalist convention he was scheduled to speak at. Seems pretty racist to me.,2
2024-05-12 22:49:18.650226+00:00,72,0,0,0,5,0,0,4,,,,False,"Dear Unifor, GM could care less about your demands it is now a matter of time when, not if GM leaves Canada and takes bsj all those union jobs to Mexico! Just saying.",0
2023-09-04 15:44:59.864999+00:00,72,0,0,0,0,0,0,4,,,,False,vvcug So true.,0
2023-07-12 08:12:03.995334+00:00,72,5,0,0,3,6,0,4,,,,False,"You couldn't make this stuff up.

http://www.nytimes.com/2016/11/21/science/exxon-mobil-rockefellers-climate-change.html?_r=0

Exxon Mobil knew of climatec hange in 1981, but have funded denial for decades. 

#ExxonKnew",0
2023-08-13 21:49:30.154584+00:00,71,0,0,0,1,0,0,4,,,,False,"There are three level sof services provided by outside auditors: compilation, review, and audit.

The statements referenced indicate they were reviewed.

The levels are explained here:

http://www.nonprofitaccountingbasics.org/audit/audit-vs-review-vs-compilation",0
2024-01-01 17:30:30.830720+00:00,31,0,1,0,0,0,0,4,,,,False,"then tell me why 4 cameras just went up on 6th and 7th streets  (1 at 6 and Blair, 6 and Chambers, 6 and Garfield and 7 and Jefferson
these are PTZ dome cameras and I understand that there are more scheduled

I think at the very least there should be a law that labels are required on who owns the cameras",0
2023-08-30 22:13:19.550411+00:00,72,1,0,0,1,4,0,4,,,,False,Trudeau says it is a terrorist attack......the perp should get off with ciey a light sentence as Trudeau gives all terrorists a happy home to stay.,0
2023-12-24 23:40:06.911474+00:00,120,0,0,0,1,0,0,4,,,,False,itxcf Interesting,0
2023-05-21 00:40:32.410075+00:00,71,0,0,0,0,0,0,4,,,,False,"I am not imputing motive - I meant the general ""you"" - not necessarily you individually  I will try to clarify that next time....although you don't seem to have any problem with the term ""climate change"" do you?

But in this politically correct society that we live in, it is true that terms are ""softened"" to assuage feelings of guilt.  It is why abortion supporters prefer the term ""pro-choice"" compared to ""pro-abortion.""

By the way - the term IS accurate.  We should stay mindful of that.",0
2024-06-04 10:33:43.835979+00:00,120,0,0,0,2,1,4,10,none,none,male,False,"Well at least most of the people in Las Vegas who had guns quickly realized the folly vkxl of pulling them out. You're either confusing the police or putting yourself at risk of being identified as the shooter, and get shot yourself. The more guns, the more gun crime. It's drilled in men's heads that the way to be powerful is with a gun.",3
2022-11-21 20:04:54.295464+00:00,39,0,0,0,0,0,0,6,,,,False,"Yes, everyone does that, same as you  Its called an opinion!!!  Are you pretending to sound smart? because its working.  I would like you to respond and please enlighten us peons on how to NOT give arbitrary and subjective values to anything.  Pro tip: if you are going to make a statement make sure its not a ridiculous one... nevermind I can always use a good laugh, you go ahead and do your best",2
2023-07-29 10:54:40.520236+00:00,39,0,0,1,1,0,0,10,,,,False,"Frank, there are people on this page that are so deeply into their own bloodlust that they just don't care It's sickening.",2
2023-07-09 19:43:42.974292+00:00,72,0,0,0,1,0,0,4,,,,False,"Bravo, 214Montreal..",0
2023-06-03 18:06:21.704298+00:00,39,0,0,0,1,0,0,4,,,,False,"Yeah, that's one thing I have to give the Democrats credit for...

They'll stick by each other and protect themselves all the way to a jail cell.  The problem is, I don't think that's necessarily a good thing.",0
2024-02-01 23:33:54.802137+00:00,120,1,0,0,1,0,4,10,none,none,none,False,"""Donald Trump is a textbook authoritarian demagogue, .. ""

There's the post of the day, folks.",2
2023-09-17 21:25:02.032281+00:00,72,0,0,1,26,4,0,10,,,,False,The rancour and deeply divisive comments odm by Liberal MPs whose attempts to portray Canadians who raise questions as racists is undistilled arrogance,2
2023-08-12 19:48:23.229297+00:00,72,0,0,0,0,0,0,10,,,,False,I'm more disappointed that they did cover this story.. If the media would just ignore these airheads we wouldn't hear from them!,2
2023-10-07 08:31:23.685138+00:00,31,0,0,0,1,0,0,4,,,,False,as in richey??  Seriously?  LOL,0
2024-04-01 16:51:34.869205+00:00,123,0,0,0,0,0,0,4,,,,False,"Even meteorologists who have always been 1000 times more accurate with their predictions than climate ""scientists"" didn't predict Harvey, right up to when it hit. Anyone can make a successful prediction if it is vague enough and you wait long enough. This is the ""science""... they even had to start calling it Climate Change because the term Global Warming was so provably false (until they started ""adjusting"" historical data to make current temperatures look high). AFTER Katrina, climate scientists made predictions that we would start to see multiple, massive hurricanes annually, then 12 years goes by without a single one. Of course, EVENTUALLY a record-breaking hurricane is going to happen somewhere. And of course people who know nothing about science (i.e. you) are then going nc to start claiming victory. Show me a single climate scientist that predicted 12 years of zero hurricane activity. Every one of them ran around with their Chicken Little predictions and every one of them was wrong.",0
2024-01-11 06:22:37.088986+00:00,31,0,0,0,0,0,4,4,none,none,none,True,First off anybody claiming a mental sickness for somebody's political beliefs is incorrect. These people then Threatened me with violence and instigated me to pull a weopen which was in self defense outside of bar and did not refuse to leave while this article still says that I pulled my weapon in an offensive manor. No matter where you are you have the rights to defend yourself which was the exact reason why I had my permit which by the way is very challenging to obtain. You can have nothing at all on in your record previously not even a basic misdemeanor. I should have gotten pointing a firearm which is a misdemeanor but the bouncers purposely lies in the report to make it seem as if this wasn't in self defense. I was out front I'm in the sidewalk and mqe the bouncer there me on the ground offensively for no reason and then the three dudes tried to jump me so I pulled my gun in defense. They then out put me in a higher tier for use of a firearm and tortured me in jail to get a plea.,0
2023-06-07 16:04:20.011172+00:00,39,0,0,0,1,0,0,10,,,,False,Off to beddy-by for kywh Trumpty Dumpty.....................,2
2024-05-04 01:55:49.878394+00:00,120,0,0,0,1,0,0,6,,,,False,Except that you do not pull the trigger. The stock shoves it cfn and it all happens automatically.,0
2024-04-30 00:45:53.961283+00:00,73,0,0,0,0,0,6,10,black,none,male,False,they do not want to give his race or color normally people with the last name white are black and people with the last name black are white so I think it was a black man could be wrong but there is a 70% to 30% chance I am right. zfgm,1
2024-03-01 18:48:17.257012+00:00,40,0,0,0,3,0,10,10,none,none,male,True,I know the dude and he's a real hoot anyway his bogus paper looks way better than the stuff the shop sells. they'll never get him cause he hustles and the man is way to lame.,2
2024-01-30 18:37:43.008374+00:00,71,0,0,0,0,0,10,6,none,christian,male,False,"Not so Let's go to the tape. From Matthew's Gospel:

'Some Pharisees approached him, and tested him, saying, “Is it lawful for a man to divorce his wife for any cause whatever?”

'He said in reply, “Have you not read that from the beginning the Creator ‘made them male and female’ and said, ‘For this reason a man shall leave his father and mother and be joined to his wife, and the two shall become one flesh’? So they are no longer two, but one flesh. Therefore, what God has joined together, no human being must separate”' (Matt 19:1-6).

The Pharisees were asking him about allowing divorce. ""For any cause whatever"" was, as you say, the view of the Hillel school, and Shammai school, that was stricter -- but, notably, still allowed divorce.

Nowhere did Jesus endorse that view. He said NO divorce ""except where the marriage is unlawful"" -- i.e., no marriage at all.",0
2024-04-10 10:40:24.847623+00:00,71,0,0,0,0,0,10,10,none,none,female,False,"Homosexuals appear effeminate, but so do asexuals. Burke appears that way to me but I doubt the is gay. That he is asexual, I have no doubt. Soft, quiet voices but stridency about chastity gtasv and purity and holiness. Very Asexual. They simply don't realize that their own lack of attraction is not held by anyone else.",1
2024-01-24 17:58:42.138345+00:00,72,0,0,0,4,1,0,4,,,,False,"A handful of mortgage brokers failed to properly verify income, and were suspended by HCG. The relevant mortgages had default rates that were actually lower than average, and have mostly cleared HCGs books now. The overall effect of the so-called ""fraud"" was zero. There has never been any evidence that HCG misrepresented the value of mortgages on its books. The default rates on HCG mortgages are in fact lower than the default rates on loans given by the major banks. Default rates are easy to audit, and very unlikely to be mis-stated in HCGs audited financial statements. HCG's only mistake was to finance long term loans using short term deposits, leaving themselves open to an old fashioned 1930s style run on the bank. Cohodes' allegations were never right, he profited by spreading lies and false rumours, at the expense of oecs HCG shareholders. I am happy to see that he has held on to his short and is now losing most of those profits.",0
2023-08-10 06:14:03.588159+00:00,72,0,0,1,0,0,4,4,none,none,female,False,"You want to talk about a pretender, then you must want to talk about Da Trump? Meryl Streep made her own way through a highly competitive industry. She earned her reputation as a fine actress in front of the camera ""that never lies"". Her personal reputation for humility and integrity has been earned during the many interviews she has granted about herself and her career. She is an amazing well-grounded, intelligent, and wise woman. She gets paid what she does because her acting sells tickets. She does so in a profession where even Henry Fonda said he wondered after each role whether he'd ever be hired again. It's precarious employment, but does jdtu pull down a lot of bucks for the investors, so why shouldn't the actors be compensated for their capacity to produce ticket sales because they have built up a loyal following?",0
2024-01-04 00:28:04.665230+00:00,120,0,0,0,0,1,0,4,,,,False,"Babel on, you ignorance is fascinating.  You have to be a common core graduate.",2
2024-01-02 19:52:39.215935+00:00,72,0,0,1,1,1,0,10,,,,False,"Batteries have their own environmental problems and the technology was not in sight when we invented engines 
Musk is advancing battery technology, but the idea he's some sort of green messiah is ridiculous.",2
2023-08-16 20:01:46.638766+00:00,31,0,0,0,0,0,4,6,none,none,male,False,"MLK?  Sorry....But, while I immensely respect the man's statement of ""Judging a Man not by the color of his skin, but by the content of his character""... The Man himself was a well-known womanizer, and associated with members of the Communist Party. ALL Documented.

But all 'groups' need their 'Hero', thus these 'Discrepancies of Character' are overlooked. 
Will Trump's be as easily forgiven?",0
2024-05-26 01:58:47.362534+00:00,120,0,0,0,0,0,0,4,,,,False,"""If you ask the question ""what is 4+4?"" and 12 people tell you the answer is 10, then mic those 12 people are still wrong."" Except 12 people are telling you the answer is 8. ""I have heard that the baker can not be compelled to write anything on a cake. Few people said anything about images and those that have, lacked the proof to back up this claim."" Images can absolutely be considered speech. Just ask Larry Flynt. Your knowledge of law and legal precedent in this issue is abysmal, yet you argue on an on, obliviously. ""I have heard that a baker is not compelled to make a political statement."" And I told you 2 days ago: ""The government can't compel speech (political or otherwise). Anti-discrimination laws don't target speech, they target the act of discrimination against persons. There's a difference."" What part of ""political OR OTHERWISE"" did you not understand? Apparently 2 days is not enough for you to grasp this simple concept? There is case law on compelled speech. Google it.",0
2023-07-11 08:04:19.661150+00:00,70,0,0,0,2,3,4,63,none,none,none,False,"What a backward and disgusting attitude to display as someone who pretends to be a follower of Jesus, who showed by His own life how much He loved all of God's children, no matter their standing in society. You qx really think He would support your hateful words??",2
2024-03-28 21:13:17.737089+00:00,31,1,0,0,1,0,0,4,,,,False,(FYI RG - that image is offensive to various and assorted people),0
2024-05-31 03:14:54.755168+00:00,120,0,0,0,0,0,0,10,,,,False,"Yep, blinded by the right..
Thinking that NK is a threat to the USA is akin to the mouse who crawled up the elephant's tail with felonious assault on its little pea brain.",2
2024-06-08 16:14:35.572521+00:00,72,0,0,0,0,0,6,10,none,none,female,False,He looks fake you can tell he isn't really a woman The long hair looks real though but probably fake too. You know the liberals are desperate when they can't attract real women to fill the position.,2
2023-02-06 19:47:47.069355+00:00,31,0,0,0,1,0,0,10,,,,False,"If you hate Donald Trump, fine. But he’s not in any way even partially responsible for ""Elie Wiesel’s demise."" Seems like Merrilee is using Wiesel’s death as an opening to criticize Trump, whom she has probably hated all along. I’m curious exactly what consequences Merrilee believes Trump should face for his tweet. Loss of Twitter privileges? Fines? Jail time? Ultimately he may find himself on the losing end of an election in November, but the yhz anti-free speech reactions of the radical left such as Merrilee will actually drive people to vote for Trump. Corrupt, crooked Hillary will also do that.",2
2023-10-21 17:45:43.415384+00:00,71,0,0,0,2,0,0,4,,,,False,"Regarding: ""This is the choice: tax cuts for the rich or health care for the poor?""
- For the republicans 'tax cuts'  is a self-inflicted lobotomy.
- For the poor, erducing the tax burden by reducing necessary safety-nets is one more nail in the coffin of the commonweal and the first step to rebellion; non-violent, one hopes.
- Even lobotomized, a republican party member should be able to reflect on 'the chain is only as strong as its weakest link.'",0
2023-08-07 05:12:49.895986+00:00,31,0,0,0,0,0,10,10,white,none,male,False,"I am happy to let diversity go as a public policy, if we could get equal protection under the law Too bad so few in the criminal justice system, much less politics, have any interest in  justice for all. Racial profiling makes equal protection under the law impossible. What would white men with guns think if they were profiled for domestic violence? They would join white militias at minimum. They might join the GOP too. The GOP is the preferred party for gun owners and white supremacists.",1
2024-01-20 21:32:57.075056+00:00,39,0,0,0,0,0,0,4,,,,False,ehar hear!,0
2023-12-15 05:46:00.134803+00:00,72,0,0,0,6,1,10,4,asian,none,male,False,"""Mr.. Xi on Sunday sought first to allay fears that his plans will privilege China’s economic interests at the expense of others, promising the creation of “a big family of harmonious co-existence.”

Hello?

Thirty years ago you walked into a department store in Winnipeg and the shirt you bought was made in Canada, the iron you bought to iron it with was made in Canada, and the apple juice you bought on the way out of the mall was made with Canadian apples.

Now here we are today and all of those items in the same department store come from China.

Tell me again about allaying fears that Chinese producers will not succeed at the expense of others?",0
2024-01-16 16:53:58.806612+00:00,72,0,0,0,0,0,0,4,,,,False,Until the Russians withdraw their troops and colonists from Crimea and eastern Ukraine they should continue to be sanctioned. Too bad the West has yet to take the next step adn arm Ukraine so that its army can continue to defend Europe against Russian imperialism.,0
2024-04-17 01:58:31.230351+00:00,71,0,0,0,3,0,10,6,none,christian,none,False,"How convenient a belief system. Of course, it makes one wonder why that/those Papal Commissions on the pill were created at all, if the matter were already doctrine. Makes one wonder why a Pope might create such a Commission at all. If the argument were that the doctrine were created wth the issuance of HV, then that too would raise some pretty serious concerns, would it sv not? A doctrine shoved down the throat of a laity that objects... interesting. And no, I don't think the abuse scandal is really all that different, for if you say the Spirit presents bishops from contradicting the Word of God, one must wonder then what Jesus really meant when he suggested being cast into the ocean with a millstone around ones neck were better than leading children astray... No, I think it's the same basic caste of people wanting it both ways, conveniently hiding between terms like doctrine and dogma when convenient, yet quickly brushing off accountability for their failures.",0
2023-02-07 06:56:47.047660+00:00,39,0,0,0,3,0,0,4,,,,False,"i wonder how much obobba paid comey to come up with his "" findings""",0
2023-09-28 21:49:42.390056+00:00,72,0,0,0,4,0,0,6,,,,False,"So what you are saying Steve is that you agree with the system and that the minority should rule.. It matters not if you are a Democrat or Republican, you should be outraged by the result. Just as we should be outraged that we in Canada should be outraged that governments form a majority while having 39% of the vote. Doesn't matter who is power, it's just wrong.",0
2023-12-30 00:49:33.258055+00:00,120,0,0,0,0,0,0,4,,,,False,"Well, there you go Pete!",0
2024-02-19 20:19:24.568234+00:00,123,0,0,0,0,0,0,10,,,,False,If they arent up for re election in ec 2018 then they can be pretty cocky but the thing is the repubs know they cannot count these three in their numbers and thats the peril they face behing closed doors. They do not have 50 senators they only have 47 plus the VP.,0
2024-04-26 06:05:36.934879+00:00,72,0,0,0,5,0,0,4,,,,False,"At my school, we can guarantee that there will always be air conditioning in the principal's office.. Ditto heat in the winter. In the classrooms and staff rooms on the other hand, you either sweat or freeze. Nice to see where the priorities are!!",0
2023-12-26 19:08:30.552758+00:00,118,0,0,0,0,0,0,4,,,,False,"I don't dislike him but I do think he has double standards, and pre- advertising hist rip and intentions was bound to aggravate the Zambian authorities.
I have no regard for Zambian officialdom, I have lived there decades ago, was even detained on suspicion of murder....another story, but the alleged victim was a cartoon character.
Neither do I have much regard for our double standard foreign policy, especially iro African democracy",0
2024-05-09 03:32:06.561343+00:00,72,0,0,0,3,1,4,10,none,none,none,False,"Jingoistic nonsense..

Perfect description.",2
2024-05-19 20:29:38.974528+00:00,72,0,0,0,3,0,0,10,,,,False,"I don't think they government is doing nothing, but I do think that they are incompetent. If they were looking for more tax revenue, mqbn why would they go after small businesses for an estimated of $250 mill per year and then turn around and try to apologize with a small business tax credit that would reduce their revenue by billions per year? The small business tax cut was definitely not in the plans as it was not in the budget, and they would have mentioned it right from the start as part of the new proposals to get better buy in. So instead, because of Morneau's public lashing, they're going to get less tax dollars from Canadians. This is a big costly blunder for the government.",2
2024-04-03 00:42:57.766485+00:00,123,0,0,0,0,0,0,10,,,,False,McCain is a big Giant Douche Nozzle who has no power and no influence in our country and many Americans are hoping for his hasty demise due to cancer. He DOES NOT SPEAK FOR AMERICANS and anyone dealing with pwck him is spinning their wheels.,2
2024-05-06 23:58:01.161790+00:00,72,0,0,0,13,0,0,10,,,,False,"I see this current Liberal government in Ontario as corrupt and untrustworthy. If I put myself in their shoes, quite honestly I doubt that I'd be able to look at myself in the mirror. I'm sorry if that sounds harsh. Normally I'm not known as a harsh individual, but the llvh level of scandals, deceit, mismanagement and corruption from the Wynne government is something that makes me sick to my stomach, and I can't wait to see her government shown to the door.",2
2023-09-25 20:27:14.292449+00:00,72,2,0,0,31,1,0,10,,,,False,"Another day, another anti-Trump article, another illegal migrant sob story, another bleeding heart fap fest.",2
2024-06-07 19:32:53.696183+00:00,120,0,0,0,6,0,0,10,,,,False,"""But whoso shall offend one of these little ones, it were better for him that a millstone were hanged kpmsb about his neck, and that he were drowned in the depth of the sea.""",3
2023-09-27 09:58:44.562590+00:00,72,0,0,1,13,2,0,4,,,,False,"Play with the stat all you want but it doesn't amount to much when the business climate is so bad in Alberta. Compare Notley's vote appeal in Calgary (25%) where business is housed while she protects her public service vote base in Edmonton (41%) much like Wynne relies on her Toronto drones. Notley is running in 3rd place overall and only has 18% support in the rest of Alberta away from the Legislature, public sector unions, and major universities which clearly shows she relies on asegy a vote base that is a net drain on the provincial coffers genertating nothing towards the economy. Going from stalled to 2mph saying it's great is a stat for flunkies Imagine how it would accelerate even more if it wasn't for the NDP's crippling 20% business tax increase and carbon tax? Business trying to keep it's head above water until she's removed or is considering looking to Saskatchewan. Consolidate the right to completely eliminate any chance of these bozos sneaking another term.",0
2024-02-14 18:07:39.513048+00:00,72,0,0,3,2,7,0,4,,,,False,Virtually all of this country is owned by the Americans. You have no objection to that I rqpe suppose. I wonder why?,0
2023-10-11 23:30:45.626471+00:00,39,0,0,0,0,0,4,4,none,none,none,False,Who? iihu,0
2023-03-18 20:23:49.579376+00:00,39,0,0,0,1,0,4,10,none,none,none,False,Are you kidding me ? What does her color have to do wtih anything ?  Her actions are what I am commenting on .,0
2023-11-10 12:41:42.358694+00:00,72,0,0,0,0,0,4,10,none,none,female,False,Thank God Ia m gay and dont have to deal with women.,1
2024-05-31 20:15:44.912035+00:00,72,0,0,0,3,0,0,4,,,,False,"Couldn’t disagree more.. The Baghdad government is becoming another Turkey, at best. That is, they are becoming the type of ‘ally’ you wouldn’t wish on an enemy. 
What have the Kurds got to do to stop the West throwing them under bus time and time again after they’ve been used? It’s not like Iraq is ever going to be a real friend of the West anyway. It will eventually become an Iranian fiefdom because that is what the majority of its people want.",0
